Genes	HepG2_MAX
ENSG00000204172	8.4939
ENSG00000091106	2.582
ENSG00000276511	0
ENSG00000152942	31.2927
ENSG00000248626	0.058266
ENSG00000264689	0
ENSG00000163832	33.8336
ENSG00000130528	7.4172
ENSG00000265907	1.3173
ENSG00000237902	0
ENSG00000230936	0
ENSG00000253965	0
ENSG00000225960	0
ENSG00000197429	10.6728
ENSG00000158805	19.0478
ENSG00000274128	0.60323
ENSG00000267335	0.26856
ENSG00000255393	0.87441
ENSG00000234181	0.43116
ENSG00000172732	38.6463
ENSG00000054523	62.4695
ENSG00000235519	0
ENSG00000157036	18.8606
ENSG00000213089	0.21271
ENSG00000265881	0
ENSG00000205307	1.1201
ENSG00000065413	1.9734
ENSG00000272674	1.1072
ENSG00000207997	21.0972
ENSG00000258548	0.015231
ENSG00000277257	2.8e-05
ENSG00000254228	0
ENSG00000226223	0
ENSG00000275320	0.14968
ENSG00000115085	0.90953
ENSG00000280779	0
ENSG00000182000	0.23463
ENSG00000243504	0.26307
ENSG00000238648	13.8933
ENSG00000273986	2.6558
ENSG00000252774	0.92252
ENSG00000214281	0
ENSG00000259740	0
ENSG00000249252	0.49974
ENSG00000236711	1.8818
ENSG00000186792	7.9451
ENSG00000100804	600.3506
ENSG00000007545	18.0666
ENSG00000278569	1.1183
ENSG00000262213	0
ENSG00000222386	1.3903
ENSG00000255420	0
ENSG00000271483	0
ENSG00000187066	0.70838
ENSG00000229352	0
ENSG00000120279	0.37783
ENSG00000223604	0
ENSG00000218748	0.64929
ENSG00000251609	0
ENSG00000260879	0.31331
ENSG00000239840	0.20591
ENSG00000272701	0.16824
ENSG00000232874	2.5009
ENSG00000211662	0
ENSG00000253037	5.1006
ENSG00000241095	0.10937
ENSG00000270318	0
ENSG00000158856	38.8267
ENSG00000170688	0
ENSG00000130147	95.7897
ENSG00000263525	31.5272
ENSG00000129353	6.6172
ENSG00000230371	3.2138
ENSG00000251583	0
ENSG00000113303	0.28221
ENSG00000254738	0
ENSG00000240979	2.6478
ENSG00000226733	5.8674
ENSG00000252801	3.7077
ENSG00000169314	0.56581
ENSG00000268108	0.32379
ENSG00000237457	0
ENSG00000155097	112.5227
ENSG00000166930	0.24427
ENSG00000138685	0.74577
ENSG00000256166	0
ENSG00000270292	0.15399
ENSG00000116473	57.9986
ENSG00000273447	1.0973
ENSG00000078618	109.3784
ENSG00000250418	0
ENSG00000266654	6.902
ENSG00000201201	0.39177
ENSG00000109182	0
ENSG00000222413	0
ENSG00000154059	10.9936
ENSG00000280780	1.2017
ENSG00000196363	38.2151
ENSG00000211809	0
ENSG00000232901	8.6463
ENSG00000199492	2.5108
ENSG00000206833	6.5314
ENSG00000120306	86.7539
ENSG00000136542	0.15121
ENSG00000234838	0
ENSG00000120645	0.020252
ENSG00000243059	0
ENSG00000136695	0.018362
ENSG00000229862	1.0737
ENSG00000122203	71.2678
ENSG00000215054	0
ENSG00000120280	0.11384
ENSG00000167676	1.7096
ENSG00000274759	4.0891
ENSG00000227479	5.0888
ENSG00000144647	8.8524
ENSG00000251610	0
ENSG00000248571	0.1262
ENSG00000225542	0
ENSG00000253547	0
ENSG00000264151	1.2835
ENSG00000249909	0
ENSG00000160606	21.2696
ENSG00000171928	103.6556
ENSG00000259295	1.5379
ENSG00000238083	19.4324
ENSG00000187546	0.2047
ENSG00000185988	0.16698
ENSG00000279222	0
ENSG00000272256	0.21233
ENSG00000244251	0.15325
ENSG00000102032	5.6579
ENSG00000268618	7.0005
ENSG00000277888	3.7574
ENSG00000207579	0
ENSG00000196878	0.55798
ENSG00000233647	0.23577
ENSG00000267280	19.2507
ENSG00000250928	0
ENSG00000137288	87.513
ENSG00000222923	1.1172
ENSG00000089127	34.4984
ENSG00000231144	0.14493
ENSG00000238110	0.094246
ENSG00000226288	0
ENSG00000259322	2.2273
ENSG00000275385	0.088819
ENSG00000111364	34.4886
ENSG00000280241	0.15746
ENSG00000205076	1.3532
ENSG00000236776	0.24132
ENSG00000197136	21.8828
ENSG00000271065	0.819
ENSG00000176973	12.9878
ENSG00000234273	0
ENSG00000260341	0
ENSG00000255485	0
ENSG00000103852	11.5142
ENSG00000223669	0.54351
ENSG00000196900	0.3803
ENSG00000207606	5.5233
ENSG00000221732	0
ENSG00000265973	0
ENSG00000200520	2.3467
ENSG00000084652	36.6142
ENSG00000130349	17.9767
ENSG00000114742	51.3237
ENSG00000163866	34.7172
ENSG00000198055	26.5116
ENSG00000121053	0.17944
ENSG00000203880	107.9184
ENSG00000184029	0
ENSG00000240441	0.45589
ENSG00000263470	5.5173
ENSG00000180879	154.8045
ENSG00000264808	2.0079
ENSG00000182575	0.46029
ENSG00000236803	0
ENSG00000252866	0
ENSG00000136522	105.7169
ENSG00000226798	0.39394
ENSG00000259832	0
ENSG00000224861	1.3535
ENSG00000282299	0
ENSG00000268053	0.027427
ENSG00000175782	24.8275
ENSG00000261087	2.7792
ENSG00000148339	28.0466
ENSG00000137449	11.6028
ENSG00000120937	1.77
ENSG00000233082	0
ENSG00000196497	85.3212
ENSG00000257449	1.7018
ENSG00000185221	0
ENSG00000234300	0.16106
ENSG00000255512	0.50191
ENSG00000229444	1.3083
ENSG00000278541	0
ENSG00000151376	0.60212
ENSG00000197646	0.043283
ENSG00000206898	14.9183
ENSG00000255995	0
ENSG00000276158	0
ENSG00000134532	25.3263
ENSG00000239932	1.4675
ENSG00000241187	0.21635
ENSG00000237549	0.10129
ENSG00000242405	0.39971
ENSG00000258641	0
ENSG00000251675	1.0188
ENSG00000167202	22.8541
ENSG00000180219	0
ENSG00000226825	0
ENSG00000165644	3.1227
ENSG00000240951	0
ENSG00000279287	0
ENSG00000261114	6.485
ENSG00000256258	0
ENSG00000207041	13.1115
ENSG00000200075	1.8027
ENSG00000212017	6.4576
ENSG00000277350	0.052577
ENSG00000214883	0.11773
ENSG00000270384	0.7027
ENSG00000112118	202.4182
ENSG00000096088	215.7193
ENSG00000196455	19.0127
ENSG00000271602	0.046357
ENSG00000266746	0.22664
ENSG00000136634	0.75552
ENSG00000229954	0.12673
ENSG00000206925	0
ENSG00000176555	0
ENSG00000162702	60.4688
ENSG00000199584	0
ENSG00000136141	32.7811
ENSG00000176102	60.4841
ENSG00000245534	2.6848
ENSG00000264243	0.57408
ENSG00000253639	0
ENSG00000167768	0
ENSG00000251702	0
ENSG00000215146	4.6976
ENSG00000241697	3.6035
ENSG00000172986	9.4883
ENSG00000204634	163.3034
ENSG00000202039	0
ENSG00000279314	0.059758
ENSG00000248663	4.8107
ENSG00000270411	0
ENSG00000223131	0
ENSG00000204422	0
ENSG00000200102	0
ENSG00000267372	2.4562
ENSG00000233739	0.23855
ENSG00000172554	0.17091
ENSG00000212527	0
ENSG00000282836	1.4707
ENSG00000145041	22.7906
ENSG00000228763	3.085
ENSG00000254831	0.048159
ENSG00000270894	2.5243
ENSG00000207551	4.0608
ENSG00000135443	0.01902
ENSG00000183444	16.4154
ENSG00000259414	0.13048
ENSG00000252448	8.2998
ENSG00000238202	0
ENSG00000231236	0
ENSG00000198393	10.9561
ENSG00000273540	0
ENSG00000269902	0.85697
ENSG00000063245	21.7938
ENSG00000250994	0.19287
ENSG00000259897	0
ENSG00000271157	0
ENSG00000122406	2054.9544
ENSG00000278123	0
ENSG00000266181	0
ENSG00000149346	18.4869
ENSG00000260433	0.062587
ENSG00000267519	3.7099
ENSG00000130811	148.5021
ENSG00000155508	44.7843
ENSG00000131738	0
ENSG00000270921	0.019252
ENSG00000200612	0
ENSG00000239997	0
ENSG00000146677	0.81384
ENSG00000197712	56.1204
ENSG00000237011	0
ENSG00000253074	0
ENSG00000185053	0.10223
ENSG00000274286	0.015959
ENSG00000249436	0
ENSG00000226407	0.22078
ENSG00000275504	0
ENSG00000126005	14.6889
ENSG00000117507	0.33009
ENSG00000237494	3.0328
ENSG00000230045	0.003615
ENSG00000180730	0.11448
ENSG00000183495	30.605
ENSG00000240533	2.6233
ENSG00000252958	0
ENSG00000214465	0.46126
ENSG00000198420	81.537
ENSG00000259924	0.34788
ENSG00000224953	0
ENSG00000155761	1.1537
ENSG00000128594	0.51495
ENSG00000175874	1.2302
ENSG00000185313	0
ENSG00000271667	0
ENSG00000201358	2.2911
ENSG00000229536	0
ENSG00000247982	1.5956
ENSG00000266691	0
ENSG00000138075	19.5428
ENSG00000167578	7.222
ENSG00000183979	1.6486
ENSG00000211846	0
ENSG00000206870	0
ENSG00000232009	0
ENSG00000227033	0.32773
ENSG00000248245	2.1516
ENSG00000120899	3.5434
ENSG00000122025	0.024719
ENSG00000263709	0.44508
ENSG00000197763	10.8391
ENSG00000251767	0
ENSG00000237521	0
ENSG00000230555	2.6205
ENSG00000281080	1.4146
ENSG00000258733	1.149
ENSG00000198258	255.1405
ENSG00000261206	0
ENSG00000282418	1.062
ENSG00000235138	0.30788
ENSG00000279379	2.5509
ENSG00000214975	0.33829
ENSG00000226917	0.44084
ENSG00000207133	7.8774
ENSG00000266838	0
ENSG00000280964	0
ENSG00000254896	0.065686
ENSG00000125835	647.4576
ENSG00000233684	0.24743
ENSG00000155380	171.3215
ENSG00000182208	31.7621
ENSG00000199676	6.7111
ENSG00000100296	46.6692
ENSG00000124784	58.398
ENSG00000105664	1.4398
ENSG00000111186	0.15468
ENSG00000238267	0.51306
ENSG00000236330	0.23187
ENSG00000252393	0
ENSG00000226891	1.2205
ENSG00000225726	1.0486
ENSG00000274823	0
ENSG00000269967	1.3844
ENSG00000248755	0
ENSG00000262881	3.5777
ENSG00000241789	0.98989
ENSG00000259479	34.1901
ENSG00000278188	0
ENSG00000283044	0
ENSG00000260015	0.24184
ENSG00000279406	1.9376
ENSG00000270503	0.097333
ENSG00000223223	0
ENSG00000232493	0.5645
ENSG00000204514	11.1726
ENSG00000170442	0
ENSG00000228855	0
ENSG00000233711	1.8181
ENSG00000200677	6.9889
ENSG00000277952	2.783
ENSG00000100504	95.7719
ENSG00000254923	0
ENSG00000270986	0.55577
ENSG00000207643	2.9173
ENSG00000260498	1.2419
ENSG00000073584	277.712
ENSG00000154957	3.7579
ENSG00000175170	1.7852
ENSG00000237076	0.43674
ENSG00000249018	0
ENSG00000125454	27.4445
ENSG00000231328	0
ENSG00000275569	0
ENSG00000273632	3.3532
ENSG00000252420	0
ENSG00000212593	0
ENSG00000226352	5.139
ENSG00000259989	0
ENSG00000143520	0.015536
ENSG00000147234	0.069458
ENSG00000178980	45.2508
ENSG00000250037	0.14339
ENSG00000278215	2.1711
ENSG00000187627	2.5661
ENSG00000271249	0
ENSG00000266273	0.26331
ENSG00000222032	0.30094
ENSG00000234457	1.5752
ENSG00000278698	0.21986
ENSG00000260525	0
ENSG00000255669	1.0884
ENSG00000232520	2.1134
ENSG00000244945	0.36476
ENSG00000067182	114.9047
ENSG00000221916	0.89042
ENSG00000265108	2.1237
ENSG00000145244	2.3811
ENSG00000230137	0.36761
ENSG00000274378	0.28386
ENSG00000227098	0.13936
ENSG00000084463	62.8212
ENSG00000253166	9.5033
ENSG00000198995	0
ENSG00000128203	0.30049
ENSG00000177300	0
ENSG00000165478	41.0223
ENSG00000071189	31.3787
ENSG00000258798	0.55568
ENSG00000212620	0
ENSG00000183647	5.5343
ENSG00000240625	6.3851
ENSG00000237586	0.39159
ENSG00000084093	21.8255
ENSG00000207198	0
ENSG00000233266	5.0725
ENSG00000212054	3.2943
ENSG00000159337	0.25218
ENSG00000229628	5.3984
ENSG00000278725	1.0402
ENSG00000266783	1.5715
ENSG00000238898	0
ENSG00000141696	19.228
ENSG00000154144	57.47
ENSG00000117308	65.1191
ENSG00000217686	0
ENSG00000259990	0
ENSG00000103154	1.3075
ENSG00000228290	0.33974
ENSG00000211938	0
ENSG00000227125	0
ENSG00000248337	0.70605
ENSG00000236395	0.33003
ENSG00000115318	1.4496
ENSG00000241251	0.18791
ENSG00000070731	2.2237
ENSG00000142959	1.729
ENSG00000230647	94.0615
ENSG00000258825	0.74508
ENSG00000274888	0
ENSG00000251859	0
ENSG00000237613	2.8652
ENSG00000116771	101.637
ENSG00000157954	57.7576
ENSG00000160991	7.779
ENSG00000267046	0
ENSG00000232075	0.33079
ENSG00000281172	0
ENSG00000239041	4.9572
ENSG00000168634	0.28396
ENSG00000200259	0.95199
ENSG00000277534	2.0649
ENSG00000207225	0
ENSG00000221351	3.3306
ENSG00000196639	0.15413
ENSG00000244380	0.4472
ENSG00000265592	4.5649
ENSG00000184697	28.0792
ENSG00000254988	3.0201
ENSG00000228437	4.2961
ENSG00000280007	0.32655
ENSG00000226983	0.020962
ENSG00000252002	9.1163
ENSG00000233776	1.0532
ENSG00000273697	0
ENSG00000113328	272.9245
ENSG00000252485	0
ENSG00000205771	2.4824
ENSG00000126461	11.8436
ENSG00000201451	7.8533
ENSG00000274915	0
ENSG00000225818	0
ENSG00000135108	39.9483
ENSG00000248847	0
ENSG00000174236	0.54392
ENSG00000132623	10.7727
ENSG00000260107	3.5807
ENSG00000234039	0
ENSG00000278160	0
ENSG00000086548	0.39172
ENSG00000213876	1.0291
ENSG00000206034	0
ENSG00000271194	0
ENSG00000255131	0.059395
ENSG00000229063	0
ENSG00000244527	1e-06
ENSG00000223315	0
ENSG00000218459	0.77203
ENSG00000232585	0
ENSG00000184724	0
ENSG00000281682	15.1354
ENSG00000104047	43.2449
ENSG00000159131	223.633
ENSG00000106290	40.2848
ENSG00000123685	1.1103
ENSG00000251294	0.026633
ENSG00000279472	0.17886
ENSG00000258260	0.59169
ENSG00000252512	1.7482
ENSG00000224627	0
ENSG00000273724	7.0998
ENSG00000233803	0
ENSG00000261782	1.0576
ENSG00000152413	35.5096
ENSG00000205918	12.1517
ENSG00000217268	0
ENSG00000266365	0.2257
ENSG00000091262	73.8911
ENSG00000231394	0.14951
ENSG00000260617	0
ENSG00000250129	0.52412
ENSG00000255641	2.2783
ENSG00000232612	0.27396
ENSG00000276853	1.9309
ENSG00000166473	3.7585
ENSG00000241882	0.6344
ENSG00000213903	26.3837
ENSG00000101282	0
ENSG00000170426	0.032691
ENSG00000253258	0
ENSG00000230229	0
ENSG00000083750	20.5793
ENSG00000130684	22.5965
ENSG00000225253	0.33993
ENSG00000202224	0
ENSG00000274350	0
ENSG00000251321	0.05386
ENSG00000246465	0.39642
ENSG00000167608	2.4727
ENSG00000263746	0
ENSG00000256953	0.24408
ENSG00000235741	0
ENSG00000279982	0.2281
ENSG00000212712	0
ENSG00000265174	0
ENSG00000270030	6.8512
ENSG00000169851	0.042361
ENSG00000277599	0
ENSG00000101181	54.4913
ENSG00000275662	0
ENSG00000228382	0
ENSG00000233358	0.21457
ENSG00000254450	0.70983
ENSG00000156515	7.2329
ENSG00000108878	0.044742
ENSG00000111850	12.7016
ENSG00000238870	0
ENSG00000266875	1.4878
ENSG00000264009	11.4359
ENSG00000259033	1.8502
ENSG00000275096	0
ENSG00000215841	1.1449
ENSG00000252067	0
ENSG00000145879	0.050707
ENSG00000250130	0.43387
ENSG00000231421	0.17047
ENSG00000236004	0
ENSG00000236487	0
ENSG00000125650	1.3705
ENSG00000188626	1.1894
ENSG00000278791	0
ENSG00000224062	0
ENSG00000230739	0
ENSG00000258917	0.30227
ENSG00000102316	133.3068
ENSG00000105486	49.8435
ENSG00000223946	1.8231
ENSG00000251831	0
ENSG00000248429	9.6245
ENSG00000267138	1.3077
ENSG00000232167	0
ENSG00000265201	14.3937
ENSG00000281264	0.29274
ENSG00000260052	1.1349
ENSG00000255196	0
ENSG00000102055	0.67383
ENSG00000207317	0
ENSG00000221443	2.2567
ENSG00000249621	0
ENSG00000270540	0
ENSG00000265684	0.9611
ENSG00000184789	0
ENSG00000210839	0
ENSG00000142530	0
ENSG00000231931	0
ENSG00000143889	58.3448
ENSG00000170264	9.7823
ENSG00000217805	0
ENSG00000227191	0.059319
ENSG00000140548	16.0327
ENSG00000235296	0.11645
ENSG00000261364	0.099639
ENSG00000240152	0.7913
ENSG00000164742	1.0814
ENSG00000182923	25.1079
ENSG00000147488	0.17974
ENSG00000165669	73.8638
ENSG00000257726	0.074232
ENSG00000273789	0
ENSG00000236514	0.30901
ENSG00000264519	5.5761
ENSG00000073614	34.9463
ENSG00000271852	6.6301
ENSG00000226026	1.1098
ENSG00000250640	0
ENSG00000205863	0.22669
ENSG00000189007	53.7359
ENSG00000280073	0.053477
ENSG00000183598	0.29738
ENSG00000271286	0.098297
ENSG00000229155	1.2263
ENSG00000158748	0.049974
ENSG00000264493	0
ENSG00000255223	0
ENSG00000253889	0.30401
ENSG00000244619	0.50355
ENSG00000265711	19.2729
ENSG00000281774	0
ENSG00000179840	0
ENSG00000069493	16.7038
ENSG00000187017	37.8994
ENSG00000150093	977.6324
ENSG00000232677	2.509
ENSG00000258352	0
ENSG00000128654	101.1394
ENSG00000223381	0.60989
ENSG00000235323	0
ENSG00000081177	16.8594
ENSG00000214111	0
ENSG00000224719	0
ENSG00000273816	2.4373
ENSG00000175520	0.018884
ENSG00000075223	1.3201
ENSG00000196166	0.07907
ENSG00000270095	5.7196
ENSG00000277061	4.7716
ENSG00000165288	16.8708
ENSG00000180979	15.6144
ENSG00000173210	71.2177
ENSG00000271313	0
ENSG00000266457	13.9898
ENSG00000238452	0
ENSG00000264520	4.786
ENSG00000280583	0
ENSG00000177947	0.16903
ENSG00000199295	0
ENSG00000253916	0
ENSG00000206636	11.6286
ENSG00000227848	1.1122
ENSG00000276945	1.5603
ENSG00000236069	0.23903
ENSG00000259098	0.67338
ENSG00000269103	5.718
ENSG00000250195	0.60438
ENSG00000272625	1.1475
ENSG00000148444	66.2494
ENSG00000251413	0.17338
ENSG00000260683	0.19787
ENSG00000142513	0.24877
ENSG00000225345	55.622
ENSG00000240809	0.64258
ENSG00000235833	0.34961
ENSG00000100209	23.4237
ENSG00000179988	8.9054
ENSG00000109618	17.7098
ENSG00000277208	0
ENSG00000269586	0.12424
ENSG00000221025	4.4741
ENSG00000239198	0.077478
ENSG00000265266	0
ENSG00000185920	6.9147
ENSG00000223891	12.7466
ENSG00000204278	0.029728
ENSG00000112655	72.4143
ENSG00000254542	0.83425
ENSG00000249686	0
ENSG00000163938	421.6869
ENSG00000231513	0.16459
ENSG00000205445	0
ENSG00000199322	0
ENSG00000101333	0.19643
ENSG00000238962	0
ENSG00000231996	0
ENSG00000106701	14.7855
ENSG00000110665	0.25287
ENSG00000228474	346.7739
ENSG00000259125	1.5412
ENSG00000139163	64.5745
ENSG00000168671	0.14535
ENSG00000250222	2.5555
ENSG00000257671	0.073726
ENSG00000159495	0
ENSG00000278883	11.2032
ENSG00000260710	21.9003
ENSG00000070915	0.18002
ENSG00000118518	50.7726
ENSG00000239225	0
ENSG00000232259	0.39297
ENSG00000255288	0
ENSG00000213430	0.29719
ENSG00000253351	0.14431
ENSG00000227283	0
ENSG00000276380	0
ENSG00000277718	0
ENSG00000221535	0
ENSG00000242747	1.1371
ENSG00000249713	0.036986
ENSG00000265776	0.95112
ENSG00000101384	403.4569
ENSG00000228501	0.36752
ENSG00000147606	0.30779
ENSG00000170848	0.10425
ENSG00000010256	360.4819
ENSG00000168818	72.0207
ENSG00000226118	0
ENSG00000165115	5.756
ENSG00000156876	21.7333
ENSG00000205955	0.10214
ENSG00000256480	0.86794
ENSG00000257818	0.43048
ENSG00000240244	0.26741
ENSG00000236606	0
ENSG00000201635	0
ENSG00000250732	0.11406
ENSG00000135823	19.3041
ENSG00000224664	0
ENSG00000107679	57.1012
ENSG00000261456	0.12512
ENSG00000278910	2.2744
ENSG00000266039	0
ENSG00000254097	0
ENSG00000280165	0.012129
ENSG00000214176	16.014
ENSG00000276527	2.4343
ENSG00000255315	0
ENSG00000264585	0
ENSG00000229247	0
ENSG00000163125	23.3161
ENSG00000243373	2.1784
ENSG00000253861	3.6183
ENSG00000170899	60.3113
ENSG00000274024	1.0591
ENSG00000230832	0.32099
ENSG00000115652	130.8471
ENSG00000235415	0
ENSG00000251478	0
ENSG00000279656	4.3509
ENSG00000183347	0.1161
ENSG00000258444	0
ENSG00000202261	3.51
ENSG00000223473	6.9798
ENSG00000273908	0.47139
ENSG00000181789	193.5032
ENSG00000214203	0.27371
ENSG00000254124	0
ENSG00000270187	0
ENSG00000199953	2.3013
ENSG00000114573	47.5582
ENSG00000266549	0
ENSG00000222308	2.38
ENSG00000228056	0.17767
ENSG00000242182	0.47666
ENSG00000280675	0
ENSG00000206728	2.5232
ENSG00000215998	0
ENSG00000236041	0
ENSG00000201070	2.9699
ENSG00000257253	0
ENSG00000269678	0
ENSG00000272717	0.14924
ENSG00000181214	0
ENSG00000267741	0.60757
ENSG00000106049	58.6824
ENSG00000202408	1.7428
ENSG00000223500	0.090383
ENSG00000104381	35.9595
ENSG00000104112	0.15222
ENSG00000115271	50.2138
ENSG00000213495	0.20408
ENSG00000225437	0
ENSG00000244146	0.19301
ENSG00000116198	50.3707
ENSG00000216141	1.0966
ENSG00000249778	1.5793
ENSG00000075426	32.6644
ENSG00000280702	8.4642
ENSG00000275846	0.11542
ENSG00000228566	5.1346
ENSG00000205537	0
ENSG00000242692	0.35905
ENSG00000105516	2.5968
ENSG00000254634	1.6938
ENSG00000142784	13.4357
ENSG00000279091	0.19286
ENSG00000231605	2.7745
ENSG00000273343	1.5997
ENSG00000259217	0
ENSG00000136830	49.796
ENSG00000260802	0.0103
ENSG00000257763	0.28359
ENSG00000278975	0
ENSG00000222792	1.3832
ENSG00000213522	0
ENSG00000102239	0.017741
ENSG00000239317	0
ENSG00000116406	28.984
ENSG00000143919	16.2655
ENSG00000078804	61.9848
ENSG00000276472	0
ENSG00000188784	0.35467
ENSG00000100302	0.015144
ENSG00000230897	0.20111
ENSG00000263931	0.20921
ENSG00000237863	0.10685
ENSG00000227375	0.7016
ENSG00000173464	0
ENSG00000258026	0.14308
ENSG00000156968	34.5312
ENSG00000166173	65.4075
ENSG00000246084	0.11179
ENSG00000114416	303.4656
ENSG00000261548	0.095359
ENSG00000214268	0
ENSG00000066777	27.5845
ENSG00000182796	6.4647
ENSG00000212331	5.5212
ENSG00000268997	0
ENSG00000201727	0
ENSG00000136881	16.0721
ENSG00000007350	0.21658
ENSG00000254189	0
ENSG00000280257	0
ENSG00000171357	0.31382
ENSG00000231040	0
ENSG00000125991	288.9724
ENSG00000276619	2.9273
ENSG00000229339	0.19032
ENSG00000264677	0
ENSG00000111536	0
ENSG00000105135	41.2685
ENSG00000176842	0
ENSG00000227885	1.8822
ENSG00000253953	3.193
ENSG00000169551	0.15449
ENSG00000274116	0
ENSG00000159588	8.1668
ENSG00000103145	39.1826
ENSG00000279748	0.20028
ENSG00000258536	0.3517
ENSG00000142611	1.3845
ENSG00000223565	0
ENSG00000272662	1.081
ENSG00000239827	4.7109
ENSG00000213077	0.083646
ENSG00000156671	29.6686
ENSG00000163762	0.22776
ENSG00000196632	0.3051
ENSG00000270279	0.037756
ENSG00000254216	0
ENSG00000277245	0.62521
ENSG00000173083	0.25646
ENSG00000221062	0
ENSG00000249240	3.4837
ENSG00000254699	0
ENSG00000119403	42.8047
ENSG00000214063	22.7101
ENSG00000231550	0.13178
ENSG00000275791	0
