"Gene.name"	"SRR2153294"	"SRR2153296"	"SRR2153298"	"SRR2153300"	"SRR2153302"	"SRR2153304"	"SRR2153306"	"SRR2153308"	"SRR2153310"	"SRR2153312"	"SRR2153314"	"SRR2153316"	"SRR2153318"	"SRR2153319"	"SRR2153321"
"4930402F06Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930402H24Rik"	787.94822	661.00713	748.51885	986.22104	686.91471	528.96082	369.60597	624.0889	815.568	338.57518	442.60438	831.03206	808.92497	530.91635	407.00143
"4930402K13Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930404H24Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930404N11Rik"	0	4.92889	0	0	0	5.07054	1.7199	1.38839	1.44005	2.53805	1.56077	5.09359	4.06934	5.29562	0
"4930407I10Rik"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"4930412O13Rik"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"4930415L06Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930415O20Rik"	0	1	1	1	1	0	1	2	4	0	3	2	4	0	0
"4930430F08Rik"	81.726000131033	76.69743	65.15906	49.034800659	59.27149	58.92881	67.74258	54.73469	53.60678	40.47029	75.95352	58.64585	67.52222	58.814718	61.52455
"4930432K21Rik"	2	1	2	1	4	4.000004	3	0	1	1	0	2	2	2	1
"4930432M17Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930433I11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930438A08Rik"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"4930444G20Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930444P10Rik"	4.73723	2.0068	1.00196	2.00395	2.00867	1	2.00019	1.00037	3.02559	1.00024	1.00021	0	2.00604	2.01089	1.00593
"4930447A16Rik"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"4930447C04Rik"	1	1	0	0	3	0	1	0	0	0	0	0	1	0	0
"4930447F04Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930449I24Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930451I11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930452B06Rik"	4	12	6	10	12	11	19	14	0	8.59794	0	4	5	14	9
"4930453N24Rik"	403.446	486.828	331.724	279.413	349.785	263.433	296.615	297.148	279.779	220.513	280.025	260.805	362.585	260.028	277.157
"4930455H04Rik"	1.0065	1.1969	3.57409	0	2.32694	0	1.28212	2.01114	1.38524	0	0	1.37104	0	2.01087	4.21286
"4930467E23Rik"	0	4.01826	0	0	0	0	0	4.84656	0	4.67375	1.44783	0	5.40232	0	0
"4930469K13Rik"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
"4930470P17Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930474N05Rik"	3.05066	3.28948	3.43285	1.00328	1.00757	3.56558	1.01086	3.48728	4.49688	4.0257	1.20645	0	2.22291	0	2.2433
"4930480E11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930486L24Rik"	0	0	0	0	7	0	2.82844	0	0	0	0.464521	0	0	0	0
"4930502E18Rik"	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
"4930503B20Rik"	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
"4930503E14Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930503L19Rik"	12.37455	7.3895854	14.317103	4.99971	20.70727	19.44419	0.0131996	4.90494	16.8272457	2.1248690152	13.06614	17.25271713005	12.6719	30.201715	0
"4930505A04Rik"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"4930512M02Rik"	5.07331	3.12882	4.11867	1.02142	3.22225	2.21072	0	2.04935	1.03587	1.06667	7.75279	4.30686	2.0927	1.17754	2.00638
"4930513O06Rik"	7	5	3	3	8	8	9	2	3	1	7	3	4	1	6
"4930516K23Rik"	3.42428	2.1942	5.04667	5.08458	5.04834	3.57759	2.39061	3.63679	1.276	0	2.12505	5.25352	0	4.02472	1.0069
"4930519G04Rik"	0	0	0	1.00114	0	0	0	0	0	0	0	0	0	0	1.00025
"4930522H14Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930522L14Rik"	64.3459	47.9869	50.1422	34.9869	53.6245	40.461	50.3159	42.544	48.25113	36.9063	30.9022	41.03	56.8561	41.9057	44.9439
"4930523C07Rik"	374.795	342.67633	353.32813	269.30433	322.264983	242.78647	246.57503	206.75193	301.19125	177.38818	218.08634	228.911	344.2271	234.46441	223.0718
"4930524B15Rik"	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
"4930539E08Rik"	7.70184	11.1442	24.7713	20.2751	17.338748	10.1676	7.43097	14.145303	10.2882	10.2268	18.93829	15.2422	18.5399	16.115	6.42444
"4930544D05Rik"	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2
"4930544G11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930548H24Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"4930550C14Rik"	1	0	3	3	1	0	4.999996	0	0	1	3	0	3	1	0
"4930550L24Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930555G01Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930556J24Rik"	0	6.29783	2.05173	3.09786	3.14006	1.04419	0	1.07612	0	2.09274	0	0	2.13011	0	1.04001
"4930558C23Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930558K02Rik"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"4930562C15Rik"	0	0	0	0	0	1.07852	0	0	0	0	0	0	0	0	0
"4930563E22Rik"	1.47044	0	1	1.3215	3.7734	1.03633	1	1.34789	2.50366	0	2.3052	2.03448	4.38484	2.97163	2.38637
"4930563M21Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930564D02Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930568D16Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930572O03Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930578G10Rik"	8.23118	4	6	5	6	5	4	2	7	2	4.52682	1	6	3	1
"4930578I06Rik"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"4930579F01Rik"	378	390	335	308	282	260	241	215	290	179	206	217	357	189	184
"4930579G24Rik"	23.5877	13.4393	18.5038	7.82719	16.6696	12.0963	9.12765	10.2495	12.5601	9.82188	22.1077	17.7017	17.5089	15.153	31.2426
"4930583I09Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930590J08Rik"	0	1	0	0	1	1	0	0	0	0	2	1	2	1	0
"4930595D18Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930595M18Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930596D02Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4931400O07Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4931406B18Rik"	3.11035	3	1.02762	1	5.00194	7.35246	1.3173	3.1199	1.00099	0	3.01596	1.00071	6.14373	1	0
"4931406C07Rik"	5023.45156	4905.1149	3907.14388	3109.0759	4497.4195	4190.2853	3122.03	4735.2641	4026.98289	2921.45943	2240.52213	4638.2856	6027.58397	2939.4699	3651.29056
"4931406P16Rik"	577.369000932833	498.4775	497.5228452	442.0143	502.83614	379.7093	218.0177	291.1803	410.4152	248.34835071	378.0559	355.41313	474.5415	334.7186	174.9514
"4931408C20Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4931414P19Rik"	66.7901	44.00001	51	44.999976	63	40.00004	52	57.885423	56.0000456	33	39	79.00003	60.999973	49.000047	38.00002
"4931417E11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4931422A03Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03705
"4931428F04Rik"	68.822	35.3456	27.35	31.09586	33.02237	22.59095	20.19518	30.7049691769	48.00458959324	31.50473	36.7565	45.25187	42.2619	40.0112	28.7277
"4931428L18Rik"	2	4.82882	1.53594	1.52379	2.61511	1.55727	0	0	3.84489	0	1	1.26741	2	0	1
"4931429L15Rik"	257	48.087	66.0405	13.023856	7.000003	48.99997	1	1	38	3.000001	12.00711	1	21.0142	3	20.00005
"4932411N23Rik"	0	3	0	0	2	0	0	0	1	0	1	0	1	0	0
"4932414N04Rik"	19.6875	24	29.04074	33	38.00595	15	4	22.41029	18.00049	15	19	17.00084	42.52308	15.00087	7
"4932415D10Rik"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"4932429P05Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4932438A13Rik"	1601.3499	1523.62972	1114.98885	1007.90718001971	1098.479	1173.43050071492	366.2939	1120.2866992	933.42930922294	686.46349	1120.8686	1084.4982	1386.7778	1015.0843	485.5687
"4932438H23Rik"	2	1	1	1	1	0	0	0	1	0	1	2	0	0	1
"4933400A11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933402D24Rik"	2	2	0	1	1	2	0	1	1	0	1	3	3	1	0
"4933402E13Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933402J07Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933402N03Rik"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933402N22Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933403O08Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933405L10Rik"	2	0	1	0	0	0	0	2	0	1	0	0	0	0	0
"4933405O20Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933407L21Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933409G03Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933409K07Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933411K16Rik"	47	54	67	41	73	64	14	81	71	67	50	82	105	65	7
"4933412E24Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933414I15Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933417A18Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933421I07Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933424G06Rik"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"4933427D14Rik"	59.9201	1.0739e-05	22.2352	7.24294e-07	54.7638	36.8905	0	8.52434e-06	28.23795	14.7115	25.4694	31.002	0.000305078	13.261	28.4951
"4933428G20Rik"	4.24667	2.07155	1.13743	2.19487	2.03101	2.3635	0	3.10645	1.03184	3.06657	2.08728	1.08561	1.05981	4.36577	1.04498
"4933428M09Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933430I17Rik"	5	2	2	0	2	0	0	2	2	2	1	1	1	1	0
"4933434E20Rik"	387.75996	470.1864	311.1191	194.02791	455.5537	257.31385	358.7658	291.832215203	303.04338	212.1269	243.6164	225.79901	256.5991	221.9455	196.64223
"4933436I01Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5031410I06Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5031439G07Rik"	1189.917	892.652	998.218	969.459	1051.678	780.809	672.3511	808.747	1146.807	541.698	631.474	1053.682	1046.288	664.467	565.444820948
"5330417C22Rik"	16.75941	10.97125	18.55986	11.22108	35.04451	11.547161	11.31318	15.91026	31.55561	14.44959	11.57386	10.1271	39.0808	5.77962	7
"5430401F13Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5430402E10Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5430403G16Rik"	32.3283	53.2654	41.5836	40.0965	50.3075	22.4614	51.0511	33.0427	38.0277	34.6854	36.1815	34.4959	42.5667	38.6924	25.279
"5430427O19Rik"	9	11	10	6	8	3	6	9	25	4	3	7.83351	10	3	3
"5530400C23Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5530401A14Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5730409E04Rik"	80.0434	96.113	92.0555	88.4168	111.212	85.1336	102.078	88.0377	77.1929	60.0633	47.02541909	92.0286	85.0582	77.0782	61.0537
"5730455P16Rik"	405.717	417.131	398.807	314.879370676936	380.74712	272.8645	214.73621	318.8941	296.628000065416	239.916	247.033000054979	301.8990530364	355.255	274.12009	176.451
"5730480H06Rik"	38.86981	45.56046	21.11821	18.653	40.0816	22.7579	33.5082	22.15513	6.4626e-08	0	16.3122	16.59233	34.7269	20.6198	14.62043
"5730507C01Rik"	18.3652	8.6292	12.0414	14.447	15.5307	2.47048	5.11378	6.23266	11.2997	4.41662	1.23498	7.38616	16.59828	5.36211	6.1205
"5730522E02Rik"	0	0.796775	0	1.82613	0	0	1	1	0	0	0	0	1	0	0
"5830411N06Rik"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"6030458C11Rik"	381.7278	403.352000251903	298.229	330.9738	343.273	330.813	289.2468	322.326336355	276.5485	253.3842	262.2896	334.08	360.5753	299.4405	231.9854058
"6030468B19Rik"	3	1	1	0	1	1	2	0	1	2	1	0	1	1	1
"6030498E09Rik"	2	4	1	5	0	1	3	0	4	0	0	1	2.000004	5	2
"6330403K07Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6330409D20Rik"	2	4	1	1	1	0	0	1	1	0	5	1	2	1	1
"6330411D24Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6430548M08Rik"	193.181158	161.37548	122.83700426675	106.98095220067	158.50971	126.00004	86.5268	140.00023	226.869	75.9747	105.00000108673	168.000000058787	154.5243167129	132.000427488	102.355000211136
"6430550D23Rik"	17.827257	12.026036	12.86956	4.530333	11.180445	9.313144	14.621411	15.61794321136	11.54904	5.58722	13.7762	13.192797	15.66720173947	11.719407	15.70891914753
"6430571L13Rik"	16.2589	11.0183	14.9608	25.1785	26.5095	14.0632	14.0218	13.018	17.0217	12.0825	10.0167	12.0135	13.2895	9	6.00729
"6430628N08Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6720489N17Rik"	8	7	11.5428	10	7.06461	5	5.02573	5	6.999997	4.321829	1	5.06522	7.02717	1.11587	10.5951
"6820408C15Rik"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"7420426K07Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7530416G11Rik"	1.00647	2.01226	0	0	0	0	1.00975	0	1.00262	0	1.00375	0	3.02492	0	0
"8030462N17Rik"	291.1738	317.66758	274.96422	218.856	234.77952	190.19222	133.119	127.9518	186.804	123.66506	206.59928	160.662	269.38648	197.73998	135.3696
"8030474K03Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9030025P20Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000354786
"9030624G23Rik"	10.6273	3.83584	10.0491	7.74504	8.92845	1.14587	2.39523	3.50458	2.21992	6.53401	7.32443	7.03391	2.69758	4.04299	3.02691
"9130008F23Rik"	1.5	3.5	5.970975	0.5	4.8447	0.5	0.5	3.12627	2	0.5	6.56314	3.56314	5.5	2.56314	3.12627
"9130019O22Rik"	63.5041	61.54825	56.8914	41.08522	51.37486	34.9244	46.3924	34.94444	59.4414	31.76206	30.167	32.6191	44.02333	31.4788	43.19104
"9130023H24Rik"	52.4875	58.3487	41.6643	45.1307	57.6199	49.4705	29.5579	41.1246	45.3528	52.2762	27.5575	54.0862	51.2186	37.0872	17.3733
"9130230L23Rik"	2.383319	1	2.41066	3	0	1.44028	0	0	2.61863	0	1	0	2.20533	0	1
"9130401M01Rik"	203.85564	214.07	154.62428	203.62366	193.31788	146.496146	334.625724	177.5118	150.41458	113.5306	142.203772	200.57622	202.086806	147.0248	230.6325
"9130409I23Rik"	51	58	64	105	89	40	139	80	105	44	51	51	82	31	71
"9230102O04Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9230112D13Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"9330159F19Rik"	3.40282	2.38784	5.81965	3.13342	13.58978	4.44362	2.23051	1.68848	1.11032	0	0	1.0675	4.514597	2.9112	1.1667
"9330182L06Rik"	8.16683	12.15672	4.11758	3.06949	0	17.61641	8	3.6195	3	4.32334	15.26399	9.7548	5	19.2386	11
"9330182O14Rik"	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
"9430015G10Rik"	75.311900252214	32.2027197	54.0842	35.558222	45.624794	22.203459382	56.3518	32.952777	33.6468	25.4215	59.9798	41.3444	63.889153	50.03211464	45.7221
"9430038I01Rik"	161.5881	129.0473	133.4268	79.00928	150.7148	115.74943	206.4422	119.1808	112.6167	91.7964	77.39002	106.80907	156.2729	88.70012	145.81779
"9430069I07Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9530002B09Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9530003J23Rik"	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"9530053A07Rik"	1.4462376	0	1.250953	0	1.0000002	1	0	1	1.0000004	0	0	0	0	1.0000001	0
"9530068E07Rik"	2320.118	2239.286	1998.482	1853.191	2056.726	1449.595	2191.999	1500.885	1918.421	1221.749	1478.599	1695.981	1995.78	1493.584	1510.61
"9530077C05Rik"	1.46232	1	0	0	0	1	4.86088	2.57698	5.872344	1	2.7994	1	3.447887	0	2.93352
"9630041A04Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9830107B12Rik"	0	0	1	2	0	1.336354	0	1.195338	1.365914	0	0	1	1.014844	0	0
"9930012K11Rik"	8	6.241878	6.64989	4.999995	2.49586	4.993501	4.993424	2.483982	4.131349	1.310734	1.490439	8.000002	11	3.04103	7.48757
"9930021J03Rik"	618.673	612.835	489.67	493.1899	475.18	387.036	169	374.5449	457.323	301.9801	465.904	460.683	586.036	400.7187	138
"9930022D16Rik"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"9930104L06Rik"	64.6598	78.4431	73.8256	58.6827	76.3037	62.9548	95.826	58.9809	78.643	40.8962	68.0268	56.7326	63.3684	51.0453	69.4706
"9930111J21Rik1"	33.44831	34.1388	23.91931	21.1131	17.860369	18.98609	5.25193	27.08377	35.14544	18.917	6.743717	20.87827	49.7444	10.232059	2.915373
"9930111J21Rik2"	261.73691	243.0128	191.32671	178.3966	212.229269	174.96059	45.59028	184.03537	207.81784	107.497	152.787647	174.49547	263.269	149.995319	60.696583
"a"	1.01187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A030003K21Rik"	0	0	0	0	0	0.145425	0	0	0	0	0	0	0	0	0
"A030005K14Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A030005L19Rik"	1	1	2	0	1	0	3	0	0	0	0	0	1	2	3
"A030014E15Rik"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"A130010J15Rik"	201.4956	134.49522303	166.9862692669	164.928310010197	150.37673	105.0521204346	126.5992	103.2304	176.5297976667	116.761000338089	111.04171421	117.18964	211.4589674	120.6168479	121.8535
"A1bg"	33	15	1	13	11	23	45	13	8	27	21	21	4	14.00001	12
"A1cf"	4568.999	3438.4203	3668.0135	3284.9963	3263.0527	3188.9993	413.0073	3713.1506	3340.1633	1889.306	2672.9989	3766.17	5276.474	2449.9732	773.99924
"A230072I06Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A26c2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A26c3"	2	3	2	0	2	0	1	0	0	2	0	0	2	0	0
"A2m"	2.00008	7	1	2.00008	1	2	2	2	2.00008	1	0	1	2.00009	1	0
"A2ml1"	1.11291	0	1.2792	2.22851	1.11625	2.22332	3.8025	0	2.23372	1.26267	0	2.22821	3.34731	0	0
"A330070K13Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A3galt2"	2	1	0	0	1	0	1	0	1	0	0	0	0	0	0
"A430005L14Rik"	485.48	459.28343	330.623	271.794	410.28395	363.783	835.653	325.33	328.146000027927	281.125	315.8442	309.946	421.257	403.42117	733.164
"A430033K04Rik"	87.4514	97.20183	91.40449	77.6824	91.641082	55.01079	79.31384	100.318	79.126402	61.15831	69.6279	102.6071	104.02863	79.6914	50.517995
"A430089I19Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A4galt"	8.28984	3.39862	8.89759	7.00504	11.543	9.93225	10.2021	5.0031	9.00297	3.93522	5.001901	5.00304	8.98615	2.0237	2.07423
"A4gnt"	5	9	1	5	0	5	7	19	2	27	1	10	4	6	6
"A530016L24Rik"	3	2	1	3	6	2	3	3	2	3	5	1	0	1	0
"A530032D15Rik"	4.718455592	6.19778	0	4.00062	1.24605	5.29873	3.93581	2.510575	0	2.15519	3.24245	5.004257	5.744329	2.526215	3.7077929
"A530064D06Rik"	0	3.64872	0	0	9.10775	6.96147	0	1.69012	0	1.63757	0	8.95321	0.596015	4.42802	0
"A530084C06Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A630001G21Rik"	14.595	3.06962	19.00005	0	8.12672	4.51365	0	3.23609	16.3607	5	0.361798	0	11.7589	7.97118	9.58891
"A630010A05Rik"	4	8	9	15	9	10	5	2	3	11	4	8	10	6	1
"A630023A22Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A630073D07Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A630076J17Rik"	6.1813	5.32962	9.12437	10.361	11.1073	27.8139	1.58266	9.83246	2.79056	2.83092	2.87644	13.709	9.49793	3.24834	4.45532
"A630089N07Rik"	99.7569	77.63453	93.07042	79.10139	74.78785	62.7367	38.68455	69.1638	65.9499	56.3923	48.4718	66.32991	104.2741	56.2164	21.46871
"A630095N17Rik"	4	1	1	2	3	4	3	2	2	3	1	1	2	3	0
"A730009L09Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A730046J19Rik"	3	4	2	2	2	1	1	0	3	0	0	1	2	1	0
"A730049H05Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A730071L15Rik"	1.04052	2.07618	2.01769	1.0165	1.03243	0	2	4.09741	1.00879	0	4.22362	1	1.02806	0	0
"A830005F24Rik"	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1
"A830018L16Rik"	1.03518	4.16407	1	2.07451	11.4294	5.26795	1.01311	2.07359	4.3828	1.08108	0	2.19975147613	10.7525	1.08975	1.09474
"A830031A19Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A930002H24Rik"	1	0	1	0	1	0	3	2	1	0	0	1	0	1	0
"A930003A15Rik"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"A930004D18Rik"	19.1605	27.1132	25	29.2657	28	23.947	17.6358	28.9123	31.9557	10.6447	22.8585	39.3854	29.8052	17.0315	19
"A930009A15Rik"	0	0	0	1	1	1	0	2	0	0	1	0	0	0	0
"A930017K11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A930018P22Rik"	2	4	1	1	6	4	8	2	3	6	1	2	0	2	8
"A930033H14Rik"	257	190	183	161	340	159.369	240	161	186	112	157	147	325	241	70
"AA467197"	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0
"AA792892"	0	0	0	4	0	0	1	1.15206	0	0	0	0	0	0	0
"AA986860"	107.838	118.228	76.9687	45.4328	77.023	57.8704	138.076	27.3826	65.3927	11.3977	46.2532	43.1608	58.5747	162.795	39.3012
"Aaas"	114.77692	88.79993	86.42997	123.426	165.38	84.2945	82.1651	78.0387	81.6985	76.579617	69.0382700221714	87.11158	92.9183	85.687	96.49775
"Aacs"	3453.4	4060.34	2663	2269.32	2328.33	3688.26	2095.76	1617.12	2507.33	3752.82	1609.4	1766.01	2003.99	1950.34	2016.12
"Aadac"	8666.27	9002.73	6627.1	5747.14	5588.37	5137.64	9998.66	5539.82	5658.12	4519.06	5378.24	5583.87	7040.18	5041.26	7242.21
"Aadacl2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aadacl2fm1"	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
"Aadacl2fm2"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aadacl2fm3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aadacl3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aadacl4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aadacl4fm1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aadacl4fm2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AAdacl4fm3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aadacl4fm4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aadacl4fm5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aadat"	1557.985	1483.349	1523.105	1059.126	1298.019	1031.099	1440	1048.833	1189.95	854.361	863.699	994.424	1571.624	955.549	1285.798
"Aagab"	569.986	626.903	520.164	489.921	476.771	369.331	540.565	455.22	487.72	343.495	346.798	480.013	550.474	356.707	457.076
"Aak1"	521.97193	533.7992	442.08344	358.31122	417.98531	363.65344	155.00087	341.03038	332.12802	245.44317	397.42813	381.59071418291	454.28212	363.01898	174
"Aamdc"	307.7533009969	271.16734197	208.51772	177.3094834843	225.33911	189.1268122	432.06766	198.27141	179.73912	166.67840030386	145.82814	210.96863	236.34084	168.80774	328.1837531
"Aamp"	2757.65482	2786.6728	2411.95748	2045.07746	2637.5901	1955.28566	3766.30129	1919.1422	2240.6462	1499.63463	1738.74672	1958.83011	2361.71079	1822.2016	2907.11907
"Aanat"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aar2"	338.1297	351.5734	278.4159	338.00011	306.5393	246.56454	346.9995	227.0004	295.9998	194.99983	244.3073	270.0234	278.0408	279.0492	305.7333
"Aard"	35	16	13	19	18	12	36	14	16	15	17	16	27	11	22
"Aars"	4111.9	3829.69	3405.47	3332.6	3571.25	2780.44	3456.2	2671.26	3189.42	2136.73	2679.49	2932.47	3152.83	2689.11	3055.65
"Aars2"	329.407	305.642	323.99	270.075	290.696	217.142	328.01	223.709	247.668	176.814	228.914	243.691	313.76	265.018	277.494
"Aarsd1"	310.839	318.387	326.395	251.171	295.361	219.722	624.454	229.013	273.044	204.456	205.171	242.391	321.059	255.317	452.75
"Aasdh"	68.8463	62.52013129	77.722534	63.37515	84.820757	108.989510089604	13.336012	96.02518	28.78173	33.198962	37.354810587	99.606250466	91.45486	71.58319019	27.775900411304
"Aasdhppt"	455.172	432.017	426.197	315.813	352.611	292.605	388.499	306.603	384.008	191.444	271.488	330.063	425.973	284.248	356.43
"Aass"	7896.7374	10182.9812	6161.9738	4620.9437	6811.98156	5919.00001	4827	4223.99574	5100.95	4111.42247	5634.9571	5106.00346	6941.5991	6612.9788	5042.99705
"Aatf"	155.61	142.293	165.668	156.767	200.07	127.317	169.827	154.387	187.807	73.0543	99.0246	163.694	171.967	139.352	151.568
"Aatk"	45.9188	46.17175	66.225689	52.5640324	71.7158	24.0671	0	75.8199	57.954007	42	34.3094	84.4982	64.0543	24.657254163	24.2344
"AB124611"	84	88	72.33785	49.00003	64.5597	57	73.999998	47.1609	132.9999	34.00001	33	70	49.9466	52	79
