"Gene.name"	"SRR2153293"	"SRR2153295"	"SRR2153297"	"SRR2153299"	"SRR2153301"	"SRR2153303"	"SRR2153305"	"SRR2153307"	"SRR2153309"	"SRR2153311"	"SRR2153313"	"SRR2153315"	"SRR2153317"	"SRR2153320"
"4930444G20Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930444P10Rik"	1.00017	0.00155569	1.178137	2.84328	2.21712	1	1.00202	4.84388	0	0	1	4.48416e-06	1.00015	3.00073
"4930447A16Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930447C04Rik"	6.56389	8.12371	5.4512	7	2	3	1.18857	6	3.65455	5.87273	7	6.36775	3.74586	2.238364
"4930447F04Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930449I24Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930451I11Rik"	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"4930452B06Rik"	1	3	0	0	0	0	1	0	1	0	1	2	0	0
"4930453N24Rik"	626.751	1116.87	606.925	713.192	618.189	572.695	563.225	637.17	481.7	396.914	521.759	609.725	591.141	673.051
"4930455H04Rik"	0	0	0	0	0	0	0	0	0	0	0	1.00358	1.00715	0
"4930467E23Rik"	0	0	0	0	0	0	0	7.32715	0	4.63738	0	0	1.67182	0
"4930469K13Rik"	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"4930470P17Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930474N05Rik"	3.09249	2.03318	1.0073	1.15486	0	1.02546	1.00382	2.02192	1.02866	0	1.02045	0	3.33024	1.27293
"4930480E11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930486L24Rik"	0	0	0	3.28168	0	0	0	3.91096	4.59572	5.35693	0	0	0	1.67442
"4930502E18Rik"	0	4	2	1	1	2	0	1	2	0	1	1	2	0
"4930503B20Rik"	0	2.6607	0	0	0	0	0	0	0	2.42271529563	0	2	1	1.889135
"4930503E14Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930503L19Rik"	10.2626	31.05211	15.2449	2.8751	9.03424	13.26348	15.74585	11.72512	5.54494	13.622400642985	0	22.53989	25.6129	5.68474
"4930505A04Rik"	0	0	1	0	0	1	0	1	0	0	0	1	1	2
"4930512M02Rik"	5.14497	1.14914	0	3	1	1.11248	3.39958	0	1	4	2	0	2	0
"4930513O06Rik"	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"4930516K23Rik"	3.53159	9.6638	8.23577	2.0084	4.53188	7.83821	4.52426	10.7722	2.28126	12.2468	7.09143	12.5027	4.02056	10.1703
"4930519G04Rik"	0	0	0	0	0	0	0	0	1.00027	0	1	0	0	0
"4930522H14Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930522L14Rik"	22.91244	47.4269	26.455	8.76616	33.3291	24.5877	23.918	37.4334	18.6451	14.15355	28.8206	23.4267	34.4955	20.31655
"4930523C07Rik"	81.56012	191.07438	119.88524	74.566	94.7561	93.11477	64.994594	167.532786	122.80658	68.60967	60.37377	96.3154	75.78564	91.3788
"4930524B15Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930539E08Rik"	6.17322	11.511758	7.06276	6.17155	5.06341	4.08499	6.04902	9.07421	4.091606	8.35107	3.07648	2.03664	3.02676	3.03295
"4930544D05Rik"	16.24826	30.41566	22.69222	26.7872	9.79792	25.62993	13.00273	17.37106	20.7596	22.74671	22.28911	16.02572	7.91701	25.332
"4930544G11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930548H24Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930550C14Rik"	3.999997	6	3.999995	1	2	1	1	3	4	3	1	0	3	1
"4930550L24Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930555G01Rik"	0	0	0	0	0	0.87828	0	0	0	0	0.677582	0	0	0
"4930556J24Rik"	0	1.06246	0	0	0	2.12128	0	0	1.03993	1.0622	0	0	0	1.03209
"4930558C23Rik"	0	0	0	1	2	1	0	4	1	1	5	5	1	3
"4930558K02Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930562C15Rik"	0	0	0	0	0	4.29903e-05	0	4.08368	0	1.31514	0	2.63003	0	0
"4930563E22Rik"	10.6972	17.244	10.6801	6.33213	6.48692	14.8374	7.76375	9.43594	4.44447	7.81332	5.97568	8.22505	10.2209	12.7939
"4930563M21Rik"	0	0	0	1	0	0	1	0	1	0	0	0	0	0
"4930564D02Rik"	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"4930568D16Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930572O03Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930578G10Rik"	7.06399	7.54393	4	6	4	11.654	5	2	5	2	8	16	7	7
"4930578I06Rik"	0	0	0	1	0	1	0	0	0	0	0	0	0	0
"4930579F01Rik"	1	1	1	1	0	1	1	0	1	1	0	0	0	0
"4930579G24Rik"	37.4934	48.2755	38.1761	40.9438	25.2172	21.6937	18.4049	27.845	29.3507	24.7002	19.837	31.5181	22.3969	27.4991
"4930583I09Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930590J08Rik"	2	2	2	2	1	0	1	5	0	3	1	2	0	0
"4930595D18Rik"	2	0	0	0	1	1	1	0	2	0	1	0	0	0
"4930595M18Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4930596D02Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4931400O07Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4931406B18Rik"	0	2.00035	1	3.27746	1	0	0	2.07246	0	1	2.00138	2	2	0
"4931406C07Rik"	211.8229182597	485.31174	336.262644	226.3262	177.6134841863	197.02539708	216.846000021488	348.10915	216.37465	193.39744	186.32958	147.79655740424	204.2574225	229.58045692733
"4931406P16Rik"	755.5669	1829.452	923.5877	471.39985	841.041	853.828	705.74	970.019	509.7206	606.013	658.150994	920.663	1051.7739	1091.43881
"4931408C20Rik"	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"4931414P19Rik"	45.99998	62.8982	52.00005	46.99996	47	39.000035	34.999964	53	40.99999	45.99998	30.99997	36.000021	50.99999	29
"4931417E11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4931422A03Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4931428F04Rik"	27.79634	33.3843	24.0764163	51.37208	25.05541	30.3494	25.39073	23.70426	45.59723	35.7462	26.97034	30.74619	29.01159	18.188
"4931428L18Rik"	1.03881	5	0	1	2	1	1.02538	0	0	0	1	1	4	1.05885
"4931429L15Rik"	1	0	0	1	0	2.01203	1	0	1	1.0025	0	0	1	0
"4932411N23Rik"	0	0	0	0	0	1	0	2	0	0	1	1	2	0
"4932414N04Rik"	2	13.00412	6	1	1	3	11	5	3.00322	7	4	2	8	6
"4932415D10Rik"	1	0	0	0	0	0	0	0	0	0	0	0	1	0
"4932429P05Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4932438A13Rik"	1087.83383	1727.47544	1101.28280987015	528.8952	994.01939	948.55441	899.21221	1122.67531	442.75901792	899.85949	768.69361	934.34608	998.94087	998.73884
"4932438H23Rik"	1	4.999999	0	1	1	3	2	0	6	1	0	1.999997	2	3
"4933400A11Rik"	0	0	0	0	0	1	0	0	0	0	1	0	0	0
"4933402D24Rik"	4	7	5	2	3	4	2	3	1	3	0	4	5	4
"4933402E13Rik"	0	0	0	0	0	0	0	0	1	1	0	0	0	0
"4933402J07Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933402N03Rik"	0	0	0	0	0	0	0	0	0	0	0	1	0	1.19593
"4933402N22Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933403O08Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933405L10Rik"	1.75862	3	2	3	0	1	0	3	1	0	0	1	0	1
"4933405O20Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933407L21Rik"	0.877539	4.28799	0	5.61549	1	1.93809	0	1	0	2.4387704479	2.371761	2	4.000004	0
"4933409G03Rik"	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"4933409K07Rik"	0	0	0	0	0	1.75317	0	0	0	0	0	0	0	0
"4933411K16Rik"	3	6	7	3	6	7	4	4	1	5	6	2	1	6
"4933412E24Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933414I15Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933417A18Rik"	1	0	0	0	1	0	0	0	0	0	0	0	0	2
"4933421I07Rik"	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"4933424G06Rik"	3	4	5	1.999997	5	7	2.75953	7	1	5	1	5	6.89883	8
"4933427D14Rik"	2.31244e-07	85.2689	55.0155	8.50897e-06	31.4161	1.0755e-05	0	46.3976	23.5817	20.2869	1.2351e-05	9.71554e-06	5.7099e-06	4.01727e-06
"4933428G20Rik"	4.45053	3.28295	3.18169	1.04957	1.06044	1.03492	1	1.14768	2.16543	5.33811	0	2.50668	0	1.18431
"4933428M09Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4933430I17Rik"	0	2	2	0	1	1	1	1	3	2	1	1	1	1
"4933434E20Rik"	801.51587	1168.051	708.04069	540.05872	650.38364	437.0218	544.26755	715.4068	461.329	472.81779	589.32525	590.25875	668.1754	650.5128
"4933436I01Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5031410I06Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5031439G07Rik"	2438.726	3773.635	2747.215	2918.35	2553.741	2207.692	1975.229	2230.273	1714.21	2394.806	2530.509	1620.186	2424.005	1778.131
"5330417C22Rik"	0	1	0	1.71513	0	2	0.842578	0	0	2	0	2	1	0.856394
"5430401F13Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5430402E10Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5430403G16Rik"	17.5741	37.1787	23.4983	13.2873	20.2138	18.3605	15.5129	21.844	14.9207	14.2611	10.7243	13.3883	22.2903	17.3334
"5430427O19Rik"	3	8	5	1	6	4	2	4	5	2	5	2	5	2
"5530400C23Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5530401A14Rik"	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"5730409E04Rik"	430.162	750.834	461.036	673	378.2048	359.005	350.9997	408.33	417	347.0134	400.006	310.426	445.0072	359.2659
"5730455P16Rik"	1608.0428	2336.5585	1531.08	866.6271703	1259.01000001198	1341.55	1311.15	1318.23	746.288	1264.82	1177.6908	1198.94	1268.58	1298.34
"5730480H06Rik"	39.0136	38.89448	27.0667	13.5617	22.00003	1.60159	7.40722	22.33254	7.40722	13.7568	11.8059	0	7.40722	14.9645
"5730507C01Rik"	5.15084	11.67562	3.00645	1.23631	2.14513	2.11674	2.12009	7.37517	1.65779	2.41396	4.7745	0	2.36781	1.08211
"5730522E02Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5830411N06Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6030458C11Rik"	664.4224	970.769	676.708	420.842	518.12	612.5720111608	504.38	575.4274	364.8323	502.184	515.5653	508.419	492.608	580.7367
"6030468B19Rik"	0	3	1	4	2	2	0	0	7	1	0	2	2	1
"6030498E09Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6330403K07Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6330409D20Rik"	1	4	4	1	0	4.79883	4	6	0	5.74354	3	3	3	1
"6330411D24Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6430548M08Rik"	359.99980500701	889.8781	299.8447101	252.1728	500.00016	430.000200371108	311.99975	322.9999652481	295.457	287.9996	254.000375	786.0005	488.5103292309	651.0000364
"6430550D23Rik"	1.86225	3.5921	5.63392	5.16998	2.05315	2.420440790069	2	1	1	2.555846	3.42488	0	6.299563070276	0
"6430571L13Rik"	758.811	1093.33	1061.06	615.628	587	665.842	775.789	722.084	553.615	392	682.796	382.837	503.761	858.221
"6430628N08Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6720489N17Rik"	15.13145	29.4626	13.089515	13.1733	17.000005	9.160051	10.90497	18	12.1104	10.3406	13.71022	9.48444	14.45982	9
"6820408C15Rik"	0	1	0	0	0	2	0	0	0	0	0	0	0	0
"7420426K07Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7530416G11Rik"	0	2.01214	0	3.03303	1.00326	1.02418	0	1.00183	2.00055	0	0	0	0	1
"8030462N17Rik"	532.0066	803.5968	529.02108	323.152	517.362	514.17868	447.12914	520.28114	298.828	358.59138	426.39674	401.42368	407.06124	461.134
"8030474K03Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9030025P20Rik"	0	0	0	0	2.41167	0	0	0	0	0	0	0	0	0
"9030624G23Rik"	1.19397	7.08504	4.43595	1.04806	1	0	2.51652	5.32422	4.77325	3.81358	4.25939	4.90257	6.93284	2.6665
"9130008F23Rik"	7.12627	5.56314	4.68941	1.56314	4.8447	5.281563	2.56314	6.12627	7.40783	3.8447	2.5	2.56314	3.8447	3.281563
"9130019O22Rik"	48.1307	64.8618	53.6428	51.1562	26.55966	42.57632	46.58679	45.0945	43.7697	37.5839	33.5824	37.9949	37.4258	27.9003
"9130023H24Rik"	35.9141	55.2138	44.843	50.6769	23.9945	33.1207	28.9213	36.3806	26.187	53.4927	35.554	15.2729	34.1769	19.3028
"9130230L23Rik"	0	1	0	0	0	0	0	0	0	0	0	0	0	1.999996
"9130401M01Rik"	192.359	283.644	172.9004	253.650282	136.48592	156.3442	132.423668	178.8294	204.42	185.3082	133.1032	153.57396	170.5392	186.3838
"9130409I23Rik"	0	0	0	1	0	0	0	0	0	2	1	0	2	0
"9230102O04Rik"	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"9230112D13Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9330159F19Rik"	694.988	895.107	504.18	475.6547	616.358	463.025	380.167	558.446	402.834	498.91	309.946	594.946	779.208	440.239
"9330182L06Rik"	1	0	1	2	0	1.52678	2	2	2	0	2	0	2	0
"9330182O14Rik"	0	3	0	1	0	0	0	0	0	1	0	0	0	0
"9430015G10Rik"	39.80131	29.860742	22.5712	37.377139	15.09361	33.10882	35.951	18.8101093627	63.02054	42.98636	8.69779	20.00833	33.4884515194	40.8557
"9430038I01Rik"	53.98789	113.7721	37.24041	42.33528	30.72936	46.15919	45.33576	58.13897	64.99576	51.37361	46.00002	47.99996	30.84742	29.53938
"9430069I07Rik"	0	0	1	0	0	0	0	0	0	0	0	0	1	0
"9530002B09Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9530003J23Rik"	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"9530053A07Rik"	0	5.0000039	4.0000032	1.9999952	0.9999997	1.0000003	0	1.9999984	0	0	2.1781514	0.9999999	0	0
"9530068E07Rik"	1169.1279	1808.057	1058.1716	1112.475	967.85	1088.236	839.6738	1116.9953	1073	1036.3972	725.3831	850.134	999.5331	1036.9917
"9530077C05Rik"	5.24355	3.27264	9.84677	4.15002	7.84135	0	0	11.125922	7.29132	2.000160575	4.16078	1	1.67008	2.46839
"9630041A04Rik"	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"9830107B12Rik"	0	0	0	2	2.2485	0	1.006414	0	12	0	2	1	0	2
"9930012K11Rik"	2.999998	3.745164	5.588431	7.452076	1.490453	0	3.745097	4.746035	11	2.923654	1.980636	1	1.999999	0
"9930021J03Rik"	346.999	643	349.9996	136.99999	391.9998	382.761	288.8443	432.0007	178.4302	266.9997	275.9597	304.9363	352	350.9908
"9930022D16Rik"	0	0	2	0	0	0	0	0	1	0	0	0	0	0
"9930104L06Rik"	178.204	300.92	146.872	155.768	117.258	151.043	161.6	141.57	140.843	142.17	126.341	81.786	137.916	128.135
"9930111J21Rik1"	20.662375	39.93126	28.641387	5.55813	21.2029	11.355	19.032117	31.39405	12.8673	12.115814	18.9924	28.06618	35.16624	21.080546
"9930111J21Rik2"	110.555775	291.58846	131.504887	39.9992	117.5697	139.85524	88.059117	152.62585	57.1191	65.996324	118.019	127.97548	144.05594	107.178346
"a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A030003K21Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A030005K14Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A030005L19Rik"	1	1	2	1	1	1	0	2	2	1	0	1	0	1
"A030014E15Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A130010J15Rik"	118.498637735	170.51458	123.70858	63.118	98.71608	110.46900175165	102.54524	94.0921	69.37433	111.71748	94.89567	85.65205	74.40098	93.30141
"A1bg"	7	12.52861	10.92513	2.58176	9	9.74528	6.16352	14.20886	7.1952	3.87264	3	8	14	12.9088
"A1cf"	9.52171	14.999991	16.00001	5.95107	3	2	7.999995	0	7	13	4	7	8	6.000004
"A230072I06Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A26c2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A26c3"	0	1	1	0	0	1	1	0	0	0	0	3	0	0
"A2m"	1	2.01455	3	10	0	4	0	11	6	0	4	8	0	0
"A2ml1"	1.00166	0	0	0	0	0	0	0	0	0	0	0	0	0
"A330070K13Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A3galt2"	3	3	3.000002	0	0	1	2	3.000002	0	0	2	2	2	3.000002
"A430005L14Rik"	114.64	351.06238	196.0206302792	307.3984	192.69858	155.806	134.808	241.18185	299.9937	111.047	100.776	170.272764	148.649	181.499817743
"A430033K04Rik"	57.9719	113.44256	64.01103	51.99763	51.59093	54.40147	43.094	69.5853	47.12765	52.653927	37.51597	51.262102	40.0682	34.9374
"A430089I19Rik"	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0
"A4galt"	41.547515	98.0439	50.2652	100.028	31.612467	41.7935	36.6971	65.82041	74.49913	31.3743	38.0110309	44.000012	59.0428	55.9179588
"A4gnt"	0	0	1	0	0	0	2	0	0	4	0	0	0	0
"A530016L24Rik"	41.00003	327.9995	222.9999	95	52.99999	33	78	364.0004	73.00001	52.00001	49	78	98	165.9998
"A530032D15Rik"	0	1.3639	1.22402	3.4052	0	0	0	1.18174	5.06192	0	0	0	2.42878	0
"A530064D06Rik"	4.60791	4.75071	0	0	2.34297	0.596436	0.545809	9.49312	19.512	0.06915	1.83083	0.317842	3.93614	8.60017
"A530084C06Rik"	2	1.16129	2.16129	0	0.322581	0	0	0	0	0	0	0	0	1
"A630001G21Rik"	5.85536	11.11666	0	3.21716	0	9.98749	0	0	2.44039e-07	1.46384	5.53602	2.49534	0	3
"A630010A05Rik"	3	4	3	7	6	7	5	3	2	1	4	5	4	9
"A630023A22Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A630073D07Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A630076J17Rik"	2.65586	0	0	0	1	2	2	1	0	0	2.60638	0	0	0
"A630089N07Rik"	92.08235	115.63905	79.59742	41.71764	66.07563	65.55486	58.85281	69.40568	20.95517	49.5271	43.35732	65.22621	65.05038	55.51184
"A630095N17Rik"	0	1	0	1	0	0	0	0	1	0	0	0	0	2
"A730009L09Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A730046J19Rik"	0	1	2	1	0	0	0	1	1	0	1	1	1	0
"A730049H05Rik"	1.26053	1.0168	1.02806	0	1.03367	0	0	1.35843	1.05561	0	0	0	0	0
"A730071L15Rik"	2.07835	3.05691	0	2.04524	3.08212	2.0643	1.02185	1.0225	2.0463	3.09766	0	1.03031	5.11846	1.01433
"A830005F24Rik"	1	0	0	1	0	0	1	2	1	4	4	0	2	1
"A830018L16Rik"	3.01153	7.001555	5.0009	2.0033	1.00482	8.02365	1.00496	2.00029	1	5.00233	1.00062	4.00369	1.00016	2.7572024621
"A830031A19Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A930002H24Rik"	2	2	2	0	1	0	0	1	1	0	0	0	0	1
"A930003A15Rik"	61	14.00001	18.99997	20.00001	13.999986	25	10	15.99997	8	37	12	17.99999	18.99999	11
"A930004D18Rik"	9	17.5764	8.51577	15.239	8.70799	5.32235	7.4513	4.25352	13.3165	3.19134	8.41927	5.32235	9.58024	9.32259
"A930009A15Rik"	0	0	0	1	0	0	0	1	0	0	0	0	0	0
"A930017K11Rik"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A930018P22Rik"	1	4	1	4	4	2	2	2	6	0	2	0	0	1
"A930033H14Rik"	43	77	90	42	48	50	52	40.8726	27	34	35	68	56	40
"AA467197"	1	1	0	7	1	0	0	1	21.07018	2	1	0	0	0
"AA792892"	0	0	0	1	0	1.00497	0	0	1	0	0	0	0	0
"AA986860"	8.19133	0	6.67698	4	11	2.77703	1.77703	4.30812e-08	9	7.14697	11	5.50625	0	10
"Aaas"	68.2938617	117.92907	82.7723	70.7288	72.9342	103.016	67.29944	93.0749	99.8356	87.044	53.28	49.528411	83.8673	75.7971
"Aacs"	65.9102	416.163	356.888	75.4039	57	97.3542	100	671.446	104	109.386	108.892	148	138	288.004
"Aadac"	21.6915	27.9835	28	19	21	9.30894	23	15	13.9634	28.6085	12	8.75582	7.74696	15
"Aadacl2"	0	0	0	0	0	0	0	0	0	3	0	0	0	2
"Aadacl2fm1"	1	0	1	1.00531	0	0	2	0	2	10.9173	0	0	0	1
"Aadacl2fm2"	0	0	0	0	0	0	3	0	0	10	0	0	0	0
"Aadacl2fm3"	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
"Aadacl3"	0	0	0	0	0	0	0	0	0	3	0	0	0	0
"Aadacl4"	0	0	0	0	0	0	7	2	0	70	0	0	0	3
"Aadacl4fm1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aadacl4fm2"	0	0	0	0	0	0	0	0	0	5	0	0	0	0
"AAdacl4fm3"	0	0	0	0	0	0	0	0	0	12	0	0	0	2.39269
"Aadacl4fm4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aadacl4fm5"	0	0	0	0	0	0	0	0	0	6	0	0	0	0
"Aadat"	3	2.96653	13	15.00003	4.999997	2.96653	5	2.96653	0	5	1.34711	0	2	4.49267
"Aagab"	267.53	515.243	304.962	322.577	278.54	281.842	221.29	317.004	335.789	234.502	219.088	235.603	275.237	314.871
"Aak1"	847.38691	1241.24168	854.22919	442.93667	536.3319	793.7101	695.75749	942.02765	340.03536	744.38654	698.69463	669.66375	751.16606	787.52784
"Aamdc"	1095.157230482	1817.66127	1241.2206065	1497.75654298184	1099.24566	852.502559	1029.43663	1036.56336015787	1185.940604006	834.06805	975.267630087174	989.27299	1240.871362339	1087.28522
"Aamp"	1282.59937	2066.86571	1282.62631	1809.54923	1069.0565	1149.19753	1069.31282	1309.15024	1434.38157	1092.05622	950.39967	1056.33381	1220.42813	1169.93799
"Aanat"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aar2"	388.501	688.698	388	524.99998	397.0003	384.4643	340.5602	345.99985	405.0005	338.8735	352.7373	321.1963	390	414.4788
"Aard"	0	0	2	1	1	0	0	0	1	0	0	1	0	0
"Aars"	2240.42	2774.61	1912.06	2176.85	1631.55	2274.36	1343.23	1465.61	1746.1	2601.99	1389.14	1544.92	1634.95	1657.37
"Aars2"	283.851	531.958	310.494	298.429	255.545	232.934	250.022	244.015	270.558	205.42	232.758	196.931	263.144	236.006
"Aarsd1"	320.316	578.26	319.639	665.104	353.532	307.001	349.169	358.871	400.258	363.691	269.916	309.464	307.588	374.228
"Aasdh"	71.137480190452	194.357310915005	98.64408	65.5566	69.951940599431	101.08459	64.09844	109.657615	68.02683	81.89913	89.919928016	54.32973	94.4822	52.3119981
"Aasdhppt"	344.464	484.178	326.9	225.56	273.905	240.091	244.105	262.423	264.872	263.492	217.045	260.087	297.099	306.163
"Aass"	26.1514	38.2574	32.2742	27.8236	15.3755	19.11322	12.1038	13.0808	15.07474	18	12.000015	17	17.0865	14
"Aatf"	143.485	204.962	128.366	156.209	126.797	138.606	104.746	144.286	149.547	156.717	101.3	115.495	109.129	155.61
"Aatk"	84.98748	196.16544	155.079873	118.464	49.67268	121.46353	116.15092	272.3489	103.72012	82.18271	72.90227	103.57687	93.25879	77.12792
"AB124611"	10.000002	17	7	32	6	7	7	10.81845	68	7	8	13	15	0
"Abat"	51.99999	123.971	105	80.9306	83.99998	119	58	101.00001	65	49	148.999932	117	101.89943	39
"Abca1"	689	1618.68	775.861	322	673.406	881	782.238	1198.86	296	677.99	660.013	973	888.52	859.824
"Abca12"	0	1.00065	2.03372	0	0	0	18.0323	0	0	78.0807	0	2.00235	0	2.0023
"Abca13"	0	0	1	3	0	0	0	0	16	0	1	2	0	0
"Abca14"	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"Abca15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Abca16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Abca17"	0	0	0	0	1	0	0	0	0	0	0	0	2	0
"Abca2"	411.232	917.291	526.624	345.453	469.828	501.503	392.717	522.313	286.235	366.243	434.154	348.564	504.859	406.663
"Abca3"	251.3213	521.0832	348.1775	306.86700385748	254.4343	274.817147	237.52691	391.3776	255.77800593631	260.4895230367	222.358	231.2817	291.0362	227.28413646
"Abca4"	118.7765	34.4925	60.06071	51.00001	11.70089	77.64417	70.2838	42	5.22571	161.6891	67.3078	82.1248	14.59993	28.57638
"Abca5"	401.60027	578.80407	363.724	163.292	342	439.89774	294.66354	370.566	153	383.00019	284.80514	392.73	350.81556	300.895000165363
"Abca6"	207	360.217	215.955	84.8381	191.159	248.379	90	313.073	114.97	140.684	172.119	151.154	205	135
"Abca7"	304.00000212336	592.9993395	308.9999753	483.999254	305.00003221	265.9997646	257.00040645477	296.999775305	299.9998	254.0004166	299.9996	295.000126975	389	304.00029
"Abca8a"	1457.6697	1981.614	1427.08661	890.9290554228	1149.17138	1163.30000040961	791.377000041615	1741.983	1193.7500864457	1012.1941	1225.74	1058.717	1246.2586	715.6828
"Abca8b"	1034.10000056912	1221.7452	979.34400229237	636.304	701.2247	989.0513	630.2737	1031.7676	707.609	849.7877	900.00000195477	771.9216	844.352	491.279
"Abca9"	418.816	585	428	182.909	411.534	345.676	176.821	485.815	293.608	271.865	372	279.692	413.823	186.726
"Abcb10"	394	843	507	333	472	431	399	383	467	286	422	397	428	443
"Abcb11"	9.9943500174733	27.762100144474	15.000000915158	24.00000142172	27.7173	15.00000138274	15.00000264491	11.104800559366	7	13.000000548666	8.88386173673	14.00000132917	6.662900225426	12.215300790525
"Abcb1a"	290.134	737.409	396.317	117.869	317.398	368.4	293.261	554.331	172.332	239.104	236.459	309.145	337.719	346.845
"Abcb1b"	231.72135	403.74246	263.0168	106.63194	170.33971	228.8756	206.817588	438.1191	127.66284	185.57644	176.723	222.643	160.708	213.82902
"Abcb4"	2275.9094	4734.5439	2500.213	2724.19	2382.6415	2163.38	2158.592018	2333.2459	1905.67	1554.8162	2051.72	2314.06	2070.3834	2392.2039
"Abcb5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Abcb6"	291.867	592.3885	333.56801	446.9613	336.226	270.21131	272.29187	262.643	324.1676	211.117	248.08515	255.456	300.80748	338.415631
"Abcb7"	1316.91	1980.18	1171.97	592	1132.11	1193.84	1010.87	1078.75	623.358	962.563	835.551	922	900	1136
